FL, B15, B30, B45, B60, B75, A90, A75, A60, A45, A30, A15, FR, vel-10, vel-9, vel-8, vel-7, vel-6, vel-5, vel-4, vel-3, vel-2, vel-1, steering_angle, throttle, brake
1.027398, 0.958592, 0.960417, 1.031620, 1.203285, 1.449285, 1.940833, 3.274599, 4.949698, 8.113090, 12.279541, 6.248141, 3.861252, 32.549201, 32.350396, 32.175550, 31.846898, 31.902622, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 0.266568, -0.000000, -0.000000
0.992461, 0.937400, 0.950164, 1.033325, 1.151905, 1.388436, 1.911021, 3.246134, 4.932632, 8.166217, 12.466807, 6.078855, 3.888361, 32.350396, 32.175550, 31.846898, 31.902622, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 0.277057, -0.000000, -0.000000
0.981839, 0.939128, 0.954079, 0.989562, 1.105940, 1.358613, 1.931243, 3.138143, 4.999340, 8.312193, 12.761968, 5.873129, 3.886939, 32.175550, 31.846898, 31.902622, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 0.285678, -0.000000, -0.000000
0.989898, 0.925486, 0.906754, 0.951913, 1.079299, 1.352777, 1.993719, 3.049550, 5.038908, 8.528589, 13.137274, 5.688711, 3.874324, 31.846898, 31.902622, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 0.294330, -0.000000, -0.000000
0.959139, 0.885296, 0.878029, 0.933271, 1.074338, 1.376498, 2.115433, 2.987981, 5.045444, 8.855494, 13.633257, 5.508739, 3.848956, 31.902622, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 0.301579, -0.000000, -0.000000
0.928761, 0.868986, 0.872893, 0.940181, 1.100531, 1.445965, 2.090798, 2.976697, 5.132528, 9.125820, 14.345237, 5.307250, 3.802999, 30.938997, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 0.309111, -0.000000, -0.000000
0.915667, 0.867780, 0.882474, 0.963080, 1.146695, 1.547567, 2.025232, 2.991982, 5.266871, 9.343325, 15.219678, 5.135643, 3.755988, 30.679560, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 0.315362, -0.000000, -0.000000
0.925005, 0.888149, 0.914828, 1.012532, 1.228450, 1.551826, 1.993026, 3.078029, 5.528622, 9.683956, 16.463840, 4.950337, 3.706541, 30.217740, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 0.321818, -0.000000, -0.000000
0.953421, 0.927414, 0.967938, 1.087348, 1.289800, 1.513106, 1.994160, 3.248218, 5.824924, 10.148735, 18.216768, 4.765476, 3.666119, 29.352652, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 0.327612, -0.000000, -0.000000
0.998933, 0.984226, 1.040937, 1.145486, 1.253706, 1.497424, 2.030403, 3.357436, 6.083010, 10.547727, 21.912592, 4.588337, 3.616888, 29.559018, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 0.333213, -0.000000, -0.000000
1.062042, 1.059987, 1.082175, 1.116389, 1.239941, 1.510217, 2.115452, 3.475336, 6.483659, 11.099796, 25.791456, 4.410014, 3.556017, 28.340903, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 0.337420, 0.015869, -0.000000
1.141055, 1.085346, 1.058709, 1.106573, 1.248111, 1.552804, 2.257741, 3.671747, 7.079955, 11.845653, 29.062511, 4.235376, 3.487650, 28.172638, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 0.344182, 0.035706, -0.000000
1.158467, 1.065059, 1.052521, 1.114543, 1.277164, 1.625400, 2.416236, 3.961375, 7.399918, 12.825033, 31.234501, 4.069633, 3.416004, 27.710338, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 0.355223, 0.047623, -0.000000
1.139917, 1.062785, 1.064015, 1.141986, 1.330752, 1.736501, 2.511072, 4.336380, 7.807190, 14.184394, 6.365386, 3.906204, 3.338622, 26.763355, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 0.364694, 0.055558, -0.000000
1.140018, 1.077330, 1.092550, 1.188779, 1.409853, 1.888053, 2.654686, 4.615515, 8.354021, 16.090590, 5.728283, 3.747537, 3.257491, 27.050452, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 0.372439, 0.099199, -0.000000
1.157367, 1.108355, 1.138690, 1.256699, 1.518823, 1.961998, 2.863240, 5.014033, 8.855518, 20.338352, 5.211610, 3.590671, 3.171689, 25.774177, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 0.379654, 0.170626, -0.000000
1.189515, 1.153965, 1.201120, 1.345085, 1.621262, 2.067541, 3.148655, 5.567236, 9.455928, 24.621178, 4.787666, 3.438268, 3.083672, 25.602689, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 0.383930, 0.226184, -0.000000
1.238096, 1.216855, 1.283665, 1.452683, 1.695338, 2.217347, 3.448740, 5.977843, 10.274436, 28.049675, 4.414548, 3.284280, 2.989586, 25.154534, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 0.385457, 0.317449, -0.000000
1.302107, 1.296608, 1.386908, 1.513006, 1.798111, 2.419446, 3.722358, 6.380510, 11.401697, 30.302782, 4.083780, 3.129938, 2.890701, 24.591839, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 0.377598, 0.361089, -0.000000
1.380284, 1.392677, 1.441353, 1.593929, 1.931648, 2.683904, 4.090453, 6.918403, 12.989284, 31.974422, 3.789609, 2.976594, 2.788303, 23.691430, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 0.373819, 0.404746, -0.000000
1.469658, 1.445373, 1.507064, 1.691162, 2.091226, 2.884334, 4.554598, 7.403999, 15.177286, 13.773504, 3.540374, 2.829412, 2.685836, 23.994788, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 0.369318, 0.428550, -0.000000
1.529743, 1.505844, 1.591125, 1.813191, 2.292086, 3.102384, 4.902617, 7.946239, 20.214817, 8.394931, 3.309194, 2.680303, 2.577909, 22.620440, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 0.365732, 0.468238, -0.000000
1.591091, 1.587318, 1.701273, 1.971869, 2.471623, 3.402584, 5.244303, 8.712486, 24.468777, 4.470137, 3.079156, 2.522895, 2.459648, 22.193940, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 0.361456, 0.480140, -0.000000
1.665365, 1.682948, 1.829252, 2.151930, 2.646224, 3.770166, 5.660694, 9.683439, 27.591192, 4.020948, 2.873484, 2.366526, 2.337195, 22.670468, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 0.356217, 0.484108, -0.000000
1.762567, 1.806206, 1.994318, 2.293677, 2.887996, 4.113376, 6.164223, 11.183109, 29.805080, 3.591646, 2.657583, 2.219063, 2.200523, 21.418905, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 0.347825, 0.484108, -0.000000
1.870009, 1.941388, 2.122961, 2.451817, 3.161534, 4.364230, 6.606820, 13.145251, 31.038036, 3.243782, 2.469166, 2.099930, 2.060346, 21.474031, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 0.334101, 0.492042, -0.000000
1.992469, 2.074323, 2.246919, 2.638452, 3.472322, 4.669215, 7.153413, 17.537186, 11.542160, 2.933904, 2.289630, 1.980399, 1.911026, 21.260324, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 0.309782, 0.492042, -0.000000
2.132454, 2.180636, 2.396152, 2.865049, 3.648676, 5.061431, 7.879197, 21.840868, 7.372594, 2.643183, 2.111287, 1.856352, 1.766335, 20.740894, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 0.286825, 0.496010, -0.000000
2.223665, 2.295371, 2.555751, 3.108779, 3.837425, 5.330406, 8.702244, 24.915594, 6.229525, 2.395363, 1.950225, 1.738856, 1.674080, 21.621791, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 0.258206, 0.499992, -0.000000
2.316596, 2.416535, 2.723956, 3.218406, 4.037587, 5.611875, 9.642451, 26.680210, 5.435998, 2.178184, 1.802197, 1.626495, 1.582325, 20.961312, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 0.232389, 0.515618, -0.000000
2.408352, 2.534527, 2.887294, 3.313036, 4.220994, 5.863933, 10.588458, 27.743511, 4.713949, 1.996407, 1.672839, 1.524635, 1.496100, 21.720178, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 0.189222, 0.523430, -0.000000
2.494955, 2.644297, 2.932227, 3.388491, 4.322416, 6.062856, 11.454487, 28.333427, 4.286954, 1.845621, 1.561507, 1.434034, 1.416805, 22.063813, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 0.151273, 0.535149, -0.000000
2.583393, 2.756443, 2.972210, 3.463385, 4.386473, 6.262153, 13.547154, 28.680595, 4.047037, 1.704236, 1.454587, 1.345249, 1.337570, 22.076975, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 0.106817, 0.535149, -0.000000
2.662169, 2.769116, 2.994989, 3.510274, 4.408139, 6.373520, 14.411563, 19.851929, 4.076514, 1.708784, 1.364782, 1.268191, 1.266380, 23.081489, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 0.066147, 0.546868, -0.000000
2.726643, 2.762699, 2.996068, 3.518814, 4.381088, 6.381706, 14.778833, 18.952253, 4.033638, 1.862006, 1.293858, 1.205453, 1.206672, 23.560524, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 0.026085, 0.554681, -0.000000
2.705227, 2.726586, 2.955039, 3.427758, 4.263549, 6.199700, 14.314013, 28.283297, 4.120574, 2.115691, 1.413295, 1.166633, 1.167173, 24.336500, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 0.002161, 0.574212, -0.000000
2.661121, 2.678172, 2.897885, 3.316472, 4.114966, 5.956868, 13.607159, 27.708797, 4.264644, 2.415948, 1.605667, 1.259598, 1.136439, 24.197386, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, -0.014178, 0.578119, -0.000000
2.609620, 2.620824, 2.829277, 3.190526, 3.944796, 5.674771, 12.766444, 27.054131, 4.454870, 2.762005, 1.822029, 1.423699, 1.240080, 25.233727, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, -0.025340, 0.589837, -0.000000
2.552768, 2.557925, 2.731577, 3.056782, 3.765382, 5.380947, 11.922747, 26.377691, 4.678506, 3.016573, 2.057010, 1.600347, 1.389916, 28.729169, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, -0.028692, 0.589837, -0.000000
2.490713, 2.490001, 2.613349, 2.916614, 3.579298, 5.081765, 10.559870, 25.693584, 5.234530, 3.143201, 2.310109, 1.789248, 1.549335, 25.110909, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, -0.026583, 0.589837, -0.000000
2.421892, 2.402347, 2.486377, 2.766687, 3.381367, 4.766596, 9.126404, 24.896450, 5.883376, 3.288448, 2.538762, 1.994223, 1.721042, 25.754377, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, -0.012327, 0.589837, -0.000000
2.354043, 2.286772, 2.362512, 2.623569, 3.197617, 4.486174, 8.481082, 24.057100, 6.501885, 3.419995, 2.631130, 2.198759, 1.893154, 26.175304, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 0.002929, 0.632807, -0.000000
2.260421, 2.175743, 2.246694, 2.493562, 3.036877, 4.255142, 8.016673, 23.418295, 6.999215, 3.528949, 2.705545, 2.315916, 2.059276, 27.009193, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 0.028045, 0.652338, -0.000000
2.153045, 2.075444, 2.146299, 2.386065, 2.912518, 4.096805, 7.798505, 23.068419, 7.250045, 3.697838, 2.747567, 2.356461, 2.197394, 34.672921, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 0.038749, 0.683589, -0.000000
2.056051, 1.987299, 2.060750, 2.298007, 2.816906, 3.991267, 8.028373, 22.909618, 7.317953, 3.809097, 2.763470, 2.378552, 2.224307, 27.539164, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 0.052503, 0.699214, -0.000000
1.969899, 1.911045, 1.989088, 2.227510, 2.746562, 3.931917, 9.091807, 22.910896, 7.244577, 3.870525, 2.778305, 2.383771, 2.237748, 27.203374, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 0.060807, 0.761715, -0.000000
1.893472, 1.844663, 1.928284, 2.170065, 2.694335, 3.905138, 9.409266, 22.875189, 7.097780, 3.898882, 2.828846, 2.376340, 2.240592, 28.612029, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 0.072246, 0.804685, -0.000000
1.829323, 1.791032, 1.881815, 2.130299, 2.667383, 3.925798, 9.961946, 22.825186, 6.866745, 3.887396, 2.854886, 2.372578, 2.230191, 28.988568, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 0.076803, 0.847654, -0.000000
1.774979, 1.746909, 1.845487, 2.102507, 2.656919, 3.978317, 10.728735, 22.808496, 6.615505, 3.855894, 2.866513, 2.400684, 2.210365, 30.101378, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 0.076982, 0.894530, -0.000000
1.732225, 1.715201, 1.823600, 2.093345, 2.674889, 4.091937, 11.959874, 22.891104, 6.305621, 3.790594, 2.856342, 2.413162, 2.223905, 31.149268, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 0.076532, 1.000000, -0.000000
1.701774, 1.694707, 1.812867, 2.096353, 2.708363, 4.234772, 13.022788, 22.906668, 6.024560, 3.719679, 2.837270, 2.416309, 2.240731, 32.316021, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 0.068581, 1.000000, -0.000000
1.675843, 1.677035, 1.803417, 2.098800, 2.738148, 4.367967, 13.391302, 22.692125, 5.812516, 3.665017, 2.823467, 2.420664, 2.256592, 33.430852, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 0.066882, 1.000000, -0.000000
1.652727, 1.661258, 1.795110, 2.101559, 2.767087, 4.817233, 13.910552, 22.443497, 5.637517, 3.618937, 2.812310, 2.425419, 2.271745, 34.649869, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 0.062374, 1.000000, -0.000000
1.638174, 1.653797, 1.795590, 2.114630, 2.810300, 5.522782, 14.616500, 12.039582, 5.462115, 3.564762, 2.793162, 2.422681, 2.279608, 36.067739, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 0.060766, 1.000000, -0.000000
1.629736, 1.651946, 1.801656, 2.133758, 2.861362, 5.741006, 14.960042, 11.323131, 5.300217, 3.509909, 2.770744, 2.415785, 2.282785, 37.748332, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 0.052564, 1.000000, -0.000000
1.625785, 1.654894, 1.813387, 2.160506, 2.939379, 6.003228, 15.079302, 10.636633, 5.134158, 3.449198, 2.743348, 2.404676, 2.282256, 37.407183, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 0.046305, 1.000000, -0.000000
1.624117, 1.658626, 1.824205, 2.183702, 3.214080, 6.229679, 15.093177, 10.093961, 5.010752, 3.402452, 2.721603, 2.395354, 2.281119, 37.995749, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 0.034324, 1.000000, -0.000000
1.620997, 1.659359, 1.829943, 2.202851, 3.470065, 6.398348, 14.988919, 9.673816, 4.929971, 3.372809, 2.708810, 2.391095, 2.282598, 38.607388, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 0.029659, 1.000000, -0.000000
1.615051, 1.656022, 1.829715, 2.338723, 3.600944, 6.508631, 14.768182, 9.337957, 4.883859, 3.358295, 2.704665, 2.392255, 2.287570, 39.267795, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 0.023025, 1.000000, -0.000000
1.609910, 1.652907, 1.900465, 2.473279, 3.620179, 6.597747, 14.498625, 9.039209, 4.849223, 3.347755, 2.702014, 2.393752, 2.292070, 40.033860, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 0.020502, 1.000000, -0.000000
1.606619, 1.709992, 2.001436, 2.611316, 3.641973, 6.691345, 14.202734, 8.748422, 4.813436, 3.335504, 2.697718, 2.393564, 2.294813, 44.360649, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 0.016327, 1.000000, -0.000000
1.662867, 1.789744, 2.096398, 2.621403, 3.641436, 6.715326, 13.782065, 8.532098, 4.808994, 3.338028, 2.702269, 2.399246, 2.301592, 40.488748, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 0.014312, 1.000000, -0.000000
1.739373, 1.873710, 2.165674, 2.623377, 3.651958, 6.771712, 13.382536, 8.999521, 4.790423, 3.333215, 2.702012, 2.401396, 2.305600, 40.142343, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 0.011588, 1.000000, -0.000000
1.816458, 1.947798, 2.163504, 2.623234, 3.657723, 6.754851, 12.956986, 9.518068, 4.778994, 3.331381, 2.703284, 2.404341, 2.309884, 42.935266, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 0.009284, 1.000000, -0.000000
1.883852, 1.940890, 2.156268, 2.615229, 3.648315, 6.536632, 12.477937, 17.413103, 4.787434, 3.339013, 2.710325, 2.411153, 2.316880, 41.315054, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 0.008168, 1.000000, -0.000000
1.877427, 1.934852, 2.150297, 2.609144, 3.642632, 6.318883, 11.995206, 16.825172, 4.791031, 3.344429, 2.715952, 2.417017, 2.323221, 41.637048, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 0.008172, 1.000000, -0.000000
1.873126, 1.931358, 2.147648, 2.607909, 3.645553, 6.108592, 11.517117, 16.233644, 4.731428, 3.344159, 2.717909, 2.420169, 2.327392, 54.357940, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 0.007496, 0.996094, -0.000000
1.868120, 1.926774, 2.143273, 2.603755, 3.642633, 5.881519, 11.009407, 15.615830, 4.592055, 3.347420, 2.721886, 2.424575, 2.332320, 41.873259, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 0.006786, 0.847654, -0.000000
1.864220, 1.923531, 2.140682, 2.602242, 3.644449, 5.683490, 10.499958, 14.991709, 4.446545, 3.347722, 2.723881, 2.427524, 2.336146, 41.375453, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 0.007610, 0.644526, -0.000000
1.863770, 1.924506, 2.143593, 2.608740, 3.660719, 5.543674, 10.009433, 14.376828, 4.288028, 3.332426, 2.719839, 2.426075, 2.336460, 46.078207, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 0.007600, -0.000000, 0.055559
1.865876, 1.928388, 2.150117, 2.620221, 3.548182, 5.417930, 9.534784, 13.775916, 4.125992, 3.211856, 2.712068, 2.421613, 2.334218, 42.265404, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 49.016723, 0.009392, -0.000000, 0.325388
1.871453, 1.936227, 2.161559, 2.638559, 3.415814, 5.312604, 9.084316, 13.196458, 4.251157, 3.088487, 2.684622, 2.413119, 2.328555, 42.087340, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 49.016723, 49.441254, 0.011240, -0.000000, 0.625004
1.880610, 1.948020, 2.177808, 2.612212, 3.294144, 5.225935, 8.657113, 12.639943, 4.373673, 2.963888, 2.580221, 2.400719, 2.319399, 44.458199, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 49.016723, 49.441254, 48.503437, 0.015604, -0.000000, 0.820322
1.895597, 1.966664, 2.202702, 2.523235, 3.203242, 5.177617, 8.273722, 12.121082, 4.455932, 2.834211, 2.472173, 2.327720, 2.304512, 43.290281, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 49.016723, 49.441254, 48.503437, 47.440672, 0.017866, -0.000000, 0.976577
1.915033, 1.990360, 2.140449, 2.445040, 3.165224, 4.993553, 7.922266, 11.632999, 5.246658, 2.845158, 2.363186, 2.229243, 2.257596, 43.895257, 45.126437, 46.064352, 47.164592, 48.284531, 49.016723, 49.441254, 48.503437, 47.440672, 46.057358, 0.021274, -0.000000, 1.000000
1.920182, 1.901378, 2.021648, 2.356382, 3.131447, 4.636051, 7.310111, 10.744760, 13.873339, 2.909286, 2.259561, 2.030192, 2.064194, 46.064352, 47.164592, 48.284531, 49.016723, 49.441254, 48.503437, 47.440672, 46.057358, 44.327629, 42.371799, 0.026693, -0.000000, 1.000000
1.867615, 1.853313, 1.987074, 2.347016, 3.133858, 4.485672, 7.044300, 10.340685, 13.427527, 2.922337, 2.279036, 1.970302, 1.966972, 47.164592, 48.284531, 49.016723, 49.441254, 48.503437, 47.440672, 46.057358, 44.327629, 42.371799, 40.499247, 0.029479, -0.000000, 0.968764
